;target;text
161576;0;Google Wave looks cool. I should be working for these guys, I came up with some of these ideas years ago.  http://tinyurl.com/m77gp7
161707;0;@JohnGunders I want Ulead back, it was awesome and it worked. But unfortunately it's only for PC 
161972;0;Aww sad @Ruthiexo09 now  stupid crapped up phone and deciding that you would go and screw yourself up and never again work arghhh 
162201;0;Back at work.....too much email in my inbox.... 
162224;0;I can't work twitter on my phone!  we're just in bed thinking of funny stuff from last night! (L) GOOD TIMES!
162670;0;"Is anyone's #visialvoicemail working. Have done the sync. Turned off &amp; on. But still not going  Help?"
163108;0;@AlexaRPD Nice action shot: http://bit.ly/m8zfx  I miss working a pole.   __ dont you see clients everyday?  lol
163678;0;@virginmedia is there something wrong with the internet in chelmsford? my tv on demad isnt working right and my internet is SUPER slow 
164312;0;Ughh none of my apps are working !  phone why do you hate me !
164412;0;"Have $#@&amp;!!! Malware on my work PC!  I miss having an IT dept "
164476;0;TODAY FRIDAY: I really hope you will read my messages here and reply to me soon. I could not reach you by phone before you go to work. 
165005;0;@jaceypants well piss on that. I can't get into their site @ work nor does it come thru on my phone. 
165344;0;no internet in my pocket   edge network down in denver  *sob*
165409;0;@thinkgeek curses upon the ridiculously slow internetz at work!  The dang image just now loaded...  
166267;0;Son of a bitch...my media thing that streams music from home isn't working again  Why can't itunes play music from my iphone 
166408;0;workout stunk...no headphones. 
166444;0;@IncrediBILL actually, web works fine. tweetdeck keeps crashing  i'm in NJ today avoiding nascar
166734;0;i am waaayyyy hungry!  oh fyi my work email is down again BLAH!
166800;0;@hootsuite  Darnit.  See what happens when I avoid teh interwebs for work. 
167899;0;skype call with billie but my webcam dont work 
167962;0;Whew! Moving commercial-sized freezer and cooler a lot more work than I expected. Missing the HTC roundtable 
167999;0;webcam still wont work  evil stuffs.
168078;0;Having trouble syncing my iphone to my work exchange email  help!!!!
168240;0;@tealshocked thats because im getting a new phone since my other phone dont work at all 
168483;0;Got Firefox working again. Now I just have to get back all of my bookmarks... 
168748;0;@itstrizunigs actually, the web works fine. tweetdeck seems to be the culprit  sadness! it's done this at two diff. locations
168801;0;at work doing website stuff with a slight fever and tiny headache 
168989;0;@imreallydope your phone isn't working! 
169684;0;just found out I won't be tweeting from ,my phone in Scotland, different networks    I was going to upload photos to twitpic, sorry
169814;0;Checking out zensify on my iphone. works fine but no landscape typing 
170698;0;So.... the first day back to work = 300+ emails still to get through  
171310;0;Wow seems like a lifetime since I been in here........never change to talktalk! Home phone n broadband not been workin 4 ova a week now 
171514;0;happy that Google Wave is trending.  Can't watch the video for it... certain flash videos are blocked by my company's network.  
171921;0;i have perused the #fieldnotes website and it is good.  too bad i must return to work 
172532;0;looking at this website!! should be working!! 
173011;0;Why did sound input for my computer stop working?  It's not the mic or jack (USB webcam mic doesn't work either) Checked input controls. 
173200;0;@cashstwit Maybe something's just wrong with my phone...it's still not working 
173547;0;"Look at how far away I've gone... locked away in a room trying to work in silence and yet... constant &quot;urgent&quot; emails and IM's persist "
173913;0;@Paperclippe My iPod headphones have gone kaput.  Wanted to buy new ones. Should I buy some Bose instead then? Do they work with Apple?
173959;0;First fail, cant tweet from phone. Oh how I love my work phone 
174316;0;I think the UPS web site hates me now. Still no Brewing supply package.  Held hostage at work by slow UPS delivery 
174962;0;@geoffjones just looked at your hotel web site..what a place   but they do massage  and thats my job..  lol  lol
175478;0;@AJAG Lol, well have to make sure website works on IE!  And for this region, even on IE6!  Adsense preview tool only on IE for some reason
176064;0;@rawr_333 Yeah.    I couldn't call my Dad, Mom, or brother either.  Mom = On the phone.  Dad = Phone card expired.  Brother = At work. 
176297;0;Trying to install a vodafone internet key an an eeepc. I remember once it worked out of the box. But today it doesn't want to work 
177185;0;@fifleaona I work in a room in the middle of the office, thus no windows. We call it the programmer cave, I  can only imagine the sky. 
178637;0;i miss my old phone it worked so good until i dropped it  i want a new one for my birthday...
178945;0;Setting up bookmarks on my new Blackberry Curve. Now anyone from work can get ahold of me at anytime! 
179230;0;Omg, someone just left me a voicemail at work    ffs let me have a day off
180870;0;@ArieleMoonfire me too!!! Very sick of them, coming to work email after I created work Twitter account  so I guess that is related.
180928;0;Just noticed the volume rocker on my iPhone is gone. I had it before I left work. That asphalt drop fuched my phone harder than I thought 
180959;0;@ChapStique called me!!!! ahh! so awesome  too bad i was at work  but he's supposed to call again, plus he's on my voicemail now!!! AHH!
181024;0;@BritNicolePhoto your flash website doesn't work on Firefox 
181180;0;@mckrout Ppl in the phones don't have that luxury.  Yeah it's a boring job. I don't miss it. Only the money. I miss that!!
182077;0;@JustKodack I got it to work via email but when I use the app on my iPhone it doesn't work 
182098;0;@littleblackbox That sucks, but sounds like she didn't handle her business. 2-3hrs of emails and PayPal refunds could have saved it. 
182105;0;@sparkly_says am I missing anything in the BBR? I can't get my internet working 
182169;0;Dime is gonna haunt me. Who is she trying 2 call. Who have I prevented her from calling? Do payphones even work NEmore? 10 crappy pennies 
182554;0;at work STILL. Always love coming home from vacation to over a 1,000 emails (mostly from work people). Ridiculous 
183158;0;@Athena_of_Forks I've applied pretty much everywhere. I had an interview with the campus cell phone office, didn't get the job. 
183306;0;my phone totally died!!!  It was working and had like 3 bars adn then suddenly in the middle of a conversation totally died on me!!!
183833;0;I have a headache and my internet isnt working! 
184613;0;Got my old phone working. I miss my iPhone. 
185095;0;And so I go to bed, full of happy, and slightly disturbing, web surfing memories. Goodnight internets, for I must awaken at 5 AM for work 
186354;0;going to bed, working all day tomorrow, i just want my phone turned back on   i miss him so much, Love you babe
186355;0;left my damn phone charger at work. johnnys doing construction all next week so i wont see him 4 awhile 
188345;0;@chrkuhl28 lol.  i'm so bored.  i have no more school work and i don't have any shows to catch up with on the internet.  
189685;0;@megelder me too LOL! Almost done with coursework and then we're off to no-interwebs land 
190692;0;@casinoweb i cant im working 
191599;0;Jian der why take so long?! Heck I don't think this is gonna work out.  I'm going to ask him later through phone.
194004;0;I wont get my phone to tweet   Will try it again on Sunday! It better works then! I want to tweet from the gig! *pouts*
194526;0;Hmm, Silverlight 2 CoverFlow content no workee in SiteFinity 3.6 in Firefox. Spent all morning trying it, had to resort to forum post  #fb
194655;0;@natalieandjose it was my laptop that is the prob, not my internet  it refuses to detect the network+ i can't fix it!!
195345;0;@PammaApple i wish i could make your work be a vacation, unfortunately im no genie.  Good Luck in work today!
198214;0;For @Applecored as I go offline and head into the hell that is work  *hugs* ? http://blip.fm/~7bgtt
198348;0;Getting caught up on email and doing housework. Typical Saturday for me except no grandson today 
198567;0;About to take a quick run to Aventura Mall to pick up something for work at the Apple Store. Would tweet from there if phone worked 
198848;0;GRRR  the phone was off the hook the whole day and I thought the internet was not working.
